-1602, 551, 735
-1428, 646, 763
-1209, 827, 757
-1217, 823, 598
-1221, 708, 331
-1061, 659, 159
-893, 640, 256
-939, 547, 357
-976, 409, 352
-854, 327, 362
-854, 327, 362
-660, 279, 302
-440, 169, 281
-253, 79, 235
-178, 76, 110
-118, 56, -42
-81, -2, -73
-81, -2, -73
-178, -97, 158
-306, -245, 445
-204, -300, 338
3, -387, 190
47, -470, 85
47, -470, 85
29, -555, 264
-49, -652, 558
-143, -739, 538
-100, -816, 421
-188, -849, 536
-499, -768, 979
-499, -768, 979
-762, -601, 1304
-1024, -623, 1178
-922, -611, 939
-637, -559, 889
-618, -642, 894
-798, -584, 952
-1076, -316, 1134
-1252, -220, 1126
-1069, -175, 1130
-961, -76, 1002
-884, 34, 738
-967, 145, 782
-1267, 299, 883
-1409, 430, 710
-1365, 512, 642
-1214, 536, 558
-1129, 573, 386
-,-,-
-1518, 27, 434
-1358, 113, 659
-1288, 226, 735
-1331, 241, 900
-1302, 336, 898
-1328, 386, 631
-1498, 448, 491
-1718, 543, 534
-1638, 611, 588
-1301, 801, 854
-1301, 801, 854
-1172, 875, 883
-1376, 779, 559
-1231, 725, 322
-870, 719, 158
-711, 697, 33
-753, 622, -67
-678, 611, -22
-415, 514, 97
-415, 514, 97
-252, 299, 87
-110, 179, 69
128, 86, 42
171, -110, 5
171, -110, 5
72, -296, -38
-33, -354, 257
-110, -354, 441
-167, -403, 363
-223, -505, 375
-394, -626, 783
-505, -708, 928
-505, -708, 928
-571, -645, 549
-566, -674, 234
-546, -837, 423
-468, -913, 735
-523, -928, 881
-647, -772, 1154
-899, -577, 1025
-901, -481, 732
-931, -460, 770
-1228, -288, 943
-1434, -84, 953
-1371, 118, 888
-1432, 186, 806
-1453, 264, 815
-1421, 353, 810
-1421, 353, 810
-1591, 387, 702
-1701, 407, 695
-1477, 559, 559
-1233, 638, 203
-1173, 563, 231
-1083, 447, 359
-960, 379, 442
-716, 310, 424
-382, 170, 394
-,-,-
-1527, 246, 229
-1629, 314, 541
-1549, 308, 551
-1457, 484, 506
-1546, 652, 340
-1546, 652, 340
-1537, 767, 413
-1550, 844, 568
-1651, 820, 762
-1410, 861, 778
-1310, 914, 500
-1411, 905, 388
-1260, 868, 306
-1022, 826, 146
-742, 862, 108
-784, 827, -32
-644, 657, -61
-644, 657, -61
-484, 491, 116
-587, 371, 336
-560, 302, 297
-189, 239, 177
34, 65, 250
34, 65, 250
-30, -101, 167
7, -222, 91
8, -339, 187
-170, -504, 240
-170, -504, 240
-116, -558, 422
6, -506, 634
-383, -566, 625
-652, -537, 396
-645, -382, 161
-688, -475, 288
-930, -745, 682
-710, -687, 937
-702, -491, 967
-954, -495, 685
-1125, -465, 552
-1203, -300, 721
-1203, -300, 721
-1175, -118, 704
-1216, -48, 426
-1349, 100, 522
-1471, 244, 599
-1428, 302, 478
-1446, 303, 362
-1574, 379, 306
-1633, 588, 291
-1514, 762, 389
-1501, 815, 272
-1759, 855, 357
-1733, 774, 416
-1357, 796, 278
-1100, 829, 69
-1100, 829, 69
-927, 789, 291
-676, 703, 445
-750, 477, 455
-875, 236, 641
-582, 155, 500
-252, 124, 198
-,-,-
-813, -725, 568
-613, -815, 607
-533, -965, 521
-193, -1009, 614
-21, -1010, 711
-150, -973, 624
-106, -801, 552
-28, -672, 534
-28, -672, 534
-18, -546, 383
23, -386, 328
-47, -199, 402
-248, -1, 386
-462, 313, 309
-840, 645, 250
-840, 645, 250
-1002, 681, 180
-857, 645, 194
-789, 645, 238
-1192, 727, 277
-1380, 714, 352
-1143, 662, 420
-994, 591, 458
-1073, 503, 379
-1128, 478, 382
-1061, 497, 443
-1061, 497, 443
-961, 447, 460
-916, 353, 857
-945, 319, 1300
-1145, 278, 1323
-1298, 292, 1084
-1346, 255, 1115
-954, 271, 1158
-790, 246, 1171
-909, 140, 1208
-935, 113, 1092
-1086, 7, 1165
-920, -101, 1308
-668, -97, 1291
-734, -262, 1188
-734, -262, 1191
-690, -411, 1191
-500, -395, 1388
-315, -358, 1378
-433, -474, 1139
-420, -467, 913
-292, -407, 739
-304, -370, 635
-324, -279, 456
-336, -200, 302
-355, -180, 314
-385, -124, 295
-600, -13, 293
-656, 81, 155
-695, 173, 17
-695, 173, 17
-,-,-
-270, -790, 663
-152, -692, 759
-278, -610, 557
-498, -617, 107
-509, -526, -87
-275, -297, 97
-275, -297, 97
-174, -114, 291
-506, 32, 338
-748, 211, 428
-567, 339, 442
-551, 321, 328
-580, 442, 276
-735, 685, 288
-735, 685, 288
-896, 783, 212
-965, 728, 139
-1012, 713, 244
-957, 746, 339
-1053, 730, 406
-1250, 661, 509
-1145, 638, 386
-1051, 540, 382
-1024, 399, 711
-1024, 399, 711
-998, 291, 1050
-897, 286, 1226
-950, 240, 1266
-1110, 161, 1184
-1088, 154, 1213
-1045, 175, 1417
-1212, 94, 1499
-1053, 91, 1378
-940, 44, 1337
-846, -85, 1309
-590, -165, 1249
-574, -283, 1322
-622, -409, 1316
-552, -438, 1125
-332, -442, 988
-173, -446, 982
-222, -430, 859
-222, -430, 859
-267, -354, 629
-317, -389, 476
-283, -341, 387
-284, -223, 438
-357, -149, 504
-397, -41, 394
-500, 88, 213
-639, 196, 113
-826, 321, 131
-826, 321, 131
-,-,-
-445, -956, 745
-229, -942, 957
-104, -997, 935
-104, -997, 935
57, -940, 814
-13, -747, 706
-355, -607, 523
-450, -432, 400
-378, -236, 392
-385, -129, 397
-341, 66, 433
-559, 304, 440
-559, 304, 440
-815, 438, 344
-762, 520, 314
-657, 579, 302
-596, 657, 244
-674, 754, 281
-930, 835, 315
-1198, 846, 444
-1011, 806, 407
-1011, 806, 407
-820, 767, 323
-742, 686, 364
-798, 614, 471
-979, 525, 766
-921, 520, 607
-656, 533, 606
-745, 438, 946
-745, 438, 946
-944, 369, 1281
-940, 503, 1404
-1011, 554, 1347
-1095, 490, 1249
-1028, 416, 1309
-706, 396, 1505
-671, 376, 1471
-772, 288, 1441
-695, 151, 1519
-555, 59, 1666
-571, 10, 1684
-434, -67, 1381
-265, -197, 1167
-268, -339, 1126
-371, -416, 1125
-371, -416, 1125
-257, -296, 977
-152, -246, 734
-71, -233, 526
-68, -224, 534
-234, -219, 555
-303, -151, 477
-304, -65, 416
-391, 32, 329
-424, 142, 181
-424, 142, 181
-432, 252, 56
-670, 353, -13
-,-,-
-540, -796, 941
-293, -949, 801
-101, -1035, 957
-132, -940, 1179
-282, -820, 1217
-356, -562, 1041
-502, -301, 819
-534, -217, 527
-458, -94, 305
-443, 72, 345
-359, 156, 359
-320, 253, 321
-320, 253, 321
-381, 383, 371
-572, 557, 380
-798, 677, 316
-918, 778, 306
-905, 862, 335
-1011, 983, 290
-1067, 987, 250
-1056, 901, 304
-1056, 901, 304
-961, 769, 331
-814, 744, 412
-804, 700, 571
-828, 611, 735
-904, 490, 931
-1019, 398, 1059
-947, 431, 942
-902, 352, 1001
-910, 202, 1288
-910, 202, 1288
-859, 147, 1440
-696, 113, 1298
-851, -32, 1362
-938, -122, 1542
-755, -165, 1733
-536, -246, 1695
-422, -311, 1541
-434, -297, 1551
-340, -269, 1564
-409, -325, 1381
-428, -359, 1021
-337, -300, 754
-132, -267, 610
-36, -316, 511
-2, -315, 482
-150, -207, 455
-150, -207, 455
-316, -50, 359
-496, 103, 271
-610, 250, 191
-708, 309, 148
-835, 302, 179
-929, 338, 242
-1004, 332, 321
-1102, 323, 334
-1093, 347, 293
-,-,-
-303, -928, 717
-162, -956, 738
-162, -956, 738
-176, -826, 815
-414, -644, 836
-482, -461, 621
-385, -304, 419
-386, -162, 364
-437, -48, 373
-329, 116, 474
-442, 323, 567
-752, 462, 657
-849, 613, 649
-849, 613, 649
-793, 707, 504
-767, 773, 431
-871, 785, 421
-934, 798, 507
-953, 796, 528
-840, 782, 441
-840, 782, 441
-751, 740, 490
-714, 684, 441
-791, 591, 365
-886, 592, 424
-761, 600, 476
-739, 541, 684
-803, 505, 1104
-806, 567, 1436
-806, 567, 1436
-895, 576, 1397
-1124, 485, 1463
-1119, 409, 1660
-713, 343, 1662
-637, 160, 1714
-697, -13, 1795
-486, -64, 1688
-398, -115, 1673
-347, -218, 1543
-287, -326, 1397
-277, -367, 1285
-92, -284, 1062
-82, -265, 799
-159, -245, 626
-206, -210, 528
-174, -111, 524
-223, -14, 456
-223, -14, 456
-348, 81, 340
-489, 161, 363
-482, 179, 353
-415, 228, 262
-464, 324, 177
-587, 434, 175
-587, 434, 175
-643, 422, 208
-749, 488, 180
-888, 541, 121
-931, 595, 120
-998, 689, 58
-,-,-
-468, -648, 482
-253, -575, 702
-263, -497, 1172
-298, -540, 1065
-219, -514, 874
-163, -386, 1048
-259, -182, 800
-297, -103, 313
-300, 168, 354
-568, 443, 273
-568, 443, 273
-871, 496, 180
-744, 644, 216
-650, 759, 246
-769, 687, 144
-768, 732, 318
-839, 817, 491
-839, 817, 491
-910, 825, 465
-917, 811, 413
-870, 801, 390
-968, 718, 587
-1025, 638, 869
-848, 621, 1092
-703, 605, 1248
-796, 525, 1301
-881, 455, 1278
-917, 376, 1421
-917, 376, 1421
-822, 334, 1599
-687, 310, 1587
-663, 192, 1521
-682, 44, 1620
-599, -57, 1698
-417, -106, 1553
-300, -162, 1342
-341, -230, 1312
-361, -252, 1250
-329, -222, 1110
-263, -182, 932
-205, -121, 758
-254, -70, 637
-388, -54, 623
-388, -54, 623
-363, -5, 636
-354, 20, 515
-,-,-
-127, -437, 160
-138, -453, 300
-159, -478, 745
-159, -478, 745
-47, -572, 619
161, -618, 371
397, -580, 586
439, -677, 596
446, -648, 563
440, -500, 640
115, -447, 836
115, -447, 836
18, -328, 847
-134, 4, 849
-709, 314, 864
-1241, 598, 954
-1590, 770, 1090
-1703, 855, 986
-1790, 973, 769
-1827, 1053, 709
-1852, 1090, 500
-1720, 1109, 396
-1478, 998, 340
-1478, 998, 340
-1156, 842, 298
-855, 861, 129
-808, 769, 195
-776, 635, 315
-630, 503, 363
-577, 339, 482
-498, 227, 553
-441, 77, 601
-441, 77, 601
-388, -182, 803
-221, -387, 1166
-,-,-
48, -404, 310
149, -400, 554
77, -473, 584
131, -491, 479
260, -414, 323
260, -414, 323
140, -380, 69
124, -391, 185
187, -415, 437
235, -378, 548
118, -184, 775
-225, 59, 660
-225, 59, 660
-870, 254, 596
-1409, 382, 1052
-1804, 559, 1400
-1811, 714, 1407
-1724, 770, 1121
-1726, 755, 945
-1645, 691, 751
-1481, 628, 625
-1169, 657, 674
-975, 698, 718
-913, 685, 641
-913, 685, 641
-857, 605, 562
-761, 498, 475
-706, 418, 383
-696, 273, 439
-689, 47, 650
-,-,-
241, -391, 759
241, -391, 759
146, -430, 735
-122, -417, 679
2, -384, 528
241, -387, 306
32, -276, 473
32, -276, 765
-82, -58, 765
-351, 118, 1019
-784, 256, 1156
-1132, 467, 1170
-1289, 568, 955
-1582, 524, 859
-1677, 453, 670
-1507, 577, 726
-1546, 587, 826
-1534, 595, 841
-1310, 687, 755
-1310, 687, 755
-1097, 675, 651
-981, 692, 591
-937, 678, 529
-984, 548, 489
-1075, 441, 464
-1038, 395, 449
-969, 275, 640
-854, 3, 999
-854, 3, 999
-,-,-
-221, -156, 477
-201, -254, 654
-201, -254, 654
-377, -323, 1159
-506, -382, 1348
-686, -248, 1317
-807, -122, 1107
-982, -46, 1085
-1008, 13, 1220
-879, 22, 1238
-852, 100, 1164
-814, 306, 1301
-717, 479, 1300
-779, 411, 1155
-1010, 371, 1266
-985, 556, 1082
-986, 649, 852
-963, 646, 811
-963, 646, 811
-825, 714, 728
-793, 748, 728
-914, 706, 673
-954, 688, 585
-653, 783, 574
-543, 849, 516
-657, 794, 354
-657, 794, 354
-717, 674, 465
-557, 557, 473
-129, 466, 243
284, 299, -330
367, 122, -366
261, -59, -69
261, -59, -69
201, -303, 240
270, -488, 339
564, -606, 311
688, -732, 537
419, -869, 1114
46, -863, 1323
-85, -728, 1191
-153, -754, 1303
-153, -754, 1303
-182, -742, 1569
-205, -660, 1719
-263, -577, 1636
-562, -567, 1576
-865, -538, 1397
-,-,-
-591, -279, 916
-559, -239, 841
-794, -250, 844
-565, -46, 1003
-316, 100, 1045
-806, 0, 1221
-1002, 4, 1313
-1002, 4, 1313
-956, 148, 1176
-1025, 218, 1075
-876, 359, 1275
-632, 392, 1239
-510, 448, 1376
-486, 473, 1363
-693, 402, 1118
-999, 337, 1036
-862, 449, 909
-673, 479, 852
-625, 495, 803
-625, 495, 803
-864, 546, 809
-1189, 602, 932
-987, 637, 568
-584, 714, 518
-605, 692, 394
-567, 518, 371
-398, 368, 215
-313, 324, 238
-313, 324, 238
-58, 285, 349
121, 277, 151
215, 155, 22
177, -218, 113
399, -504, 66
399, -504, 66
823, -647, -49
865, -697, -50
260, -845, 408
-175, -831, 936
-364, -753, 1092
-340, -776, 1114
-341, -896, 1503
-475, -977, 1673
-371, -1024, 1510
-372, -933, 1336
-542, -730, 1171
-636, -482, 1204
-,-,-
2, -391, 320
-59, -398, 294
-59, -398, 294
-104, -439, 432
-171, -440, 531
-193, -447, 596
27, -478, 550
115, -527, 424
62, -432, 652
-150, -314, 917
-363, -212, 1057
-493, -40, 932
-493, -40, 932
-758, 139, 942
-977, 216, 1066
-1140, 412, 1205
-1324, 521, 1210
-1265, 628, 1112
-1205, 764, 1042
-1322, 846, 995
-1361, 851, 819
-1157, 820, 756
-825, 728, 783
-583, 635, 781
-474, 494, 696
-474, 494, 696
-457, 242, 512
-398, -87, 652
-,-,-
-579, 43, 1374
-789, 44, 1120
-722, 129, 951
-596, 251, 1018
-831, 208, 1123
-821, 251, 1214
-804, 365, 1316
-851, 365, 1382
-851, 434, 1382
-736, 519, 1373
-654, 474, 1288
-651, 479, 1249
-628, 562, 1030
-752, 512, 982
-699, 516, 980
-619, 602, 878
-739, 695, 716
-783, 708, 536
-783, 708, 536
-595, 637, 862
-621, 436, 1025
-525, 575, 1038
-418, 669, 551
-412, 484, 156
-300, 330, 129
-202, 218, -14
-166, 44, -6
-166, 44, -6
-90, -55, -1
-4, -209, 41
84, -434, 260
84, -434, 260
229, -654, 469
379, -835, 375
461, -926, 233
387, -940, 462
156, -982, 837
-41, -984, 1038
-148, -845, 1013
-257, -765, 775
-257, -765, 775
-316, -685, 822
-351, -604, 1125
-434, -624, 1319
-,-,-
6, -519, 337
73, -503, 363
143, -489, 311
143, -489, 311
276, -393, 408
227, -338, 450
-98, -429, 529
-51, -336, 479
-17, -382, 346
-65, -416, 562
-93, -299, 849
-93, -299, 849
-310, -46, 869
-732, 159, 779
-1072, 351, 813
-1363, 468, 1105
-1616, 525, 1423
-1716, 508, 1419
-1586, 582, 1249
-1415, 651, 1019
-1238, 657, 827
-1036, 642, 824
-833, 448, 878
-702, 298, 805
-627, 303, 724
-627, 303, 724
-528, 173, 727
-434, 40, 787
-386, -128, 920
-109, -291, 972
34, -487, 1166
93, -685, 1243
-9, -786, 1353
-,-,-
-299, -434, 16
65, -428, 5
177, -404, 164
116, -326, 513
-77, -280, 671
-77, -280, 671
-230, -415, 362
-52, -414, 283
34, -382, 312
-35, -318, 422
-253, -251, 553
-762, -267, 703
-936, -243, 762
-867, -78, 815
-867, -78, 815
-1179, 134, 1089
-1666, 211, 1257
-1563, 171, 1217
-1417, 119, 1093
-1364, 208, 1081
-1354, 291, 972
-1307, 402, 930
-1298, 446, 778
-1213, 359, 739
-911, 316, 759
-680, 299, 699
-645, 148, 806
-543, 24, 812
-543, 24, 812
-397, -143, 860
-4, -504, 1031
129, -737, 1216
-,-,-
-268, -283, 967
-193, -284, 956
-316, -337, 1177
-495, -285, 1293
-621, -177, 1361
-556, -74, 1424
-589, 61, 1319
-589, 61, 1319
-766, 192, 1278
-879, 284, 1319
-864, 340, 1259
-788, 392, 1087
-846, 380, 1069
-899, 403, 988
-1019, 402, 932
-960, 405, 826
-801, 407, 734
-801, 407, 734
-952, 402, 865
-1028, 479, 829
-1097, 471, 834
-991, 462, 734
-896, 449, 616
-647, 392, 658
-458, 249, 569
-434, 163, 399
-434, 163, 399
-398, 208, 350
-268, 254, 195
-160, 177, 64
-133, -86, 166
156, -202, 96
346, -187, 20
346, -187, 20
392, -317, 2
342, -447, 264
295, -564, 452
303, -604, 490
142, -765, 698
142, -765, 698
-69, -883, 948
-104, -905, 1114
168, -832, 1040
156, -936, 993
-2, -990, 1300
-228, -946, 1697
-351, -848, 1859
-307, -653, 1690
-,-,-
-258, -329, 1100
-282, -335, 1198
-316, -304, 1240
-460, -260, 1413
-568, -144, 1481
-766, 80, 1491
-894, 308, 1448
-894, 308, 1448
-960, 273, 1383
-926, 180, 1213
-920, 148, 1120
-822, 285, 1236
-807, 292, 1220
-833, 252, 1066
-793, 297, 1004
-858, 325, 938
-772, 436, 738
-841, 405, 483
-841, 405, 483
-885, 371, 736
-859, 240, 467
-531, 279, 552
-331, 242, 463
-403, 203, 407
-375, 123, 349
-236, 58, 521
-236, 58, 521
-184, 5, 350
-161, 14, 2
-101, -84, 89
129, -268, 268
129, -268, 268
362, -386, 266
319, -576, 193
276, -677, 268
231, -707, 660
225, -713, 994
65, -796, 1261
-107, -813, 1289
-211, -860, 1225
-211, -860, 1225
-,-,-
-41, -292, 149
207, -370, -196
